"","Seconds","Date_Time","CO2ppm","WVppt","RefBP","DegC1","DegC2","Volts_6","FRB_mlmin","FRC_mlmin","Chamber","TC1","RH_pct","Light_Lux","BP_kPa","Act_1","Act_2","Act_3","Act_4","Act_5","Act_6","Act_7","Act_8","Act_9","Act_10","Act_11","Act_12","Act_13","Act_14","Act_15","Act_16","c_FRC_mlmin","c_CO2ppm","CO2_mlmin","FlyChamber1","FlyChamber2","FlyChamber3","FlyChamber4","FlyChamber5","FlyChamber6","FlyChamber7","FlyChamber8","FlyChamber9","FlyChamber10","FlyChamber11","FlyChamber12","FlyChamber13","FlyChamber14","FlyChamber15","FlyChamber16","CO2_mlminFly1","CO2_mlminFly2","CO2_mlminFly3","CO2_mlminFly4","CO2_mlminFly5","CO2_mlminFly6","CO2_mlminFly7","CO2_mlminFly8","CO2_mlminFly9","CO2_mlminFly10","CO2_mlminFly11","CO2_mlminFly12","CO2_mlminFly13","CO2_mlminFly14","CO2_mlminFly15","CO2_mlminFly16"
"1326",1325,61962.99,-1.0796,25.0401,95.4327,30.6148,29.4059,2.5035,24.94,26.74,9,24.36,26.86,4.1,100.693,0,0,0,0,5.63,0,0.11,0.04,15.24,0,0,0,0,0,0,0,26.78374,5.687732e-06,0.0001523387,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001523387,0,0,0,0,0,0,0
"1327",1326,61962.99,-1.095,25.0377,95.4302,30.6058,29.4111,2.5034,24.92,26.77,9,24.36,26.86,4.41,100.693,0,0,0,0,23.41,0,0.06,0.02,11.43,0,0,0,0,0,0,0,26.82365,5.740056e-06,0.0001539692,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001539692,0,0,0,0,0,0,0
"1328",1327,61962.99,-1.1193,25.0363,95.4319,30.5993,29.4106,2.5035,24.93,26.73,9,24.36,26.86,4.1,100.693,0,0,0,0,15.42,0,0.04,0.01,22.5,0,0,0,0,0,0,0,26.86639,5.792516e-06,0.000155624,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000155624,0,0,0,0,0,0,0
"1329",1328,61962.99,-1.1414,25.036,95.429,30.5999,29.4175,2.5033,25.19,27.03,9,24.36,26.86,4.5,100.693,0,0,0,0,12.8,0,0.02,0.01,16.4,0,0,0,0,0,0,0,26.90632,5.840978e-06,0.0001571592,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001571592,0,0,0,0,0,0,0
"1330",1329,61962.99,-1.1439,25.0393,95.4296,30.5996,29.4247,2.5031,25.2,27.05,9,24.36,26.86,4.1,100.693,0,0,0,0,11.7,0,0.01,0,10.35,0,0,0,0,0,0,0,26.94966,5.888705e-06,0.0001586986,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001586986,0,0,0,0,0,0,0
"1331",1330,61962.99,-1.1896,25.0312,95.4283,30.6048,29.4238,2.5043,25.25,27,9,24.36,26.86,4.1,100.693,0,0,0,2.63,6.58,0,0.01,0,8.82,0,0,0,0,0,0,0,26.98435,5.93388e-06,0.0001601219,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001601219,0,0,0,0,0,0,0
"1332",1331,61962.99,-1.2203,25.0371,95.4305,30.6018,29.4214,2.5052,25.21,26.97,9,24.36,26.86,4.1,100.692,0,1.5,0,2.6,3.7,0,0,0,4.96,0,0,0,0,0,0,0,26.99698,5.967837e-06,0.0001611136,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001611136,0,0,0,0,0,0,0
"1333",1332,61962.99,-1.2788,25.0336,95.433,30.6094,29.4165,2.5053,25.15,26.99,9,24.36,26.86,4.1,100.692,0,1.97,0,1.46,3.21,0,0,0,2.79,0,0,0,0,0,0,0,26.99327,5.984386e-06,0.0001615381,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001615381,0,0,0,0,0,0,0
"1334",1333,61962.99,-1.3215,25.0371,95.4294,30.6003,29.421,2.5036,25.16,26.97,9,24.36,26.83,4.48,100.692,0,1.11,0,0.82,15.68,0,0,0,1.57,0,0,0,0,0,0,0,26.98119,5.997793e-06,0.0001618276,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001618276,0,0,0,0,0,0,0
"1335",1334,61962.99,-1.3742,25.0347,95.4306,30.5952,29.4281,2.5035,25.14,26.98,9,24.36,26.83,4.11,100.692,0,0.62,0,0.46,8.82,0,0,0,6.13,0,0,0,0,0,0,0,26.94802,6.005151e-06,0.0001618269,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001618269,0,0,0,0,0,0,0
"1336",1335,61962.99,-1.4437,25.0364,95.4336,30.6021,29.437,2.5025,25.18,26.97,9,24.36,26.83,4.11,100.692,0,0.35,0,0.26,6.46,1.5,0,0,3.45,0,0,0,0,0,0,0,26.89001,5.989579e-06,0.0001610598,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001610598,0,0,0,0,0,0,0
"1337",1336,61962.99,-1.5217,25.0354,95.4309,30.6045,29.4362,2.5019,24.97,26.8,9,24.36,26.83,4.1,100.692,0,0.2,0,0.15,3.63,0.84,0,0,1.94,0,0,0,0,0,0,0,26.85361,5.96442e-06,0.0001601662,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001601662,0,0,0,0,0,0,0
"1338",1337,61962.99,-1.6046,25.0399,95.4319,30.6028,29.4306,2.5035,24.88,26.75,9,24.36,26.83,4.53,100.692,0,0.11,0,0.08,2.04,0.47,1.13,0,1.09,0,0,0,0,0,0,0,26.82043,5.942535e-06,0.0001593813,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001593813,0,0,0,0,0,0,0
"1339",1338,61962.99,-1.6739,25.0375,95.4299,30.6004,29.4303,2.5035,24.9,26.77,9,24.34,26.83,4.1,100.692,0,0.06,0,1.55,5.09,0.27,0.63,0,0.61,0,0,0,0,0,0,0,26.78769,5.911199e-06,0.0001583474,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001583474,0,0,0,0,0,0,0
"1340",1339,61962.99,-1.73,25.035,95.4292,30.601,29.4245,2.5035,24.84,26.81,9,24.34,26.83,4.53,100.691,0,1.72,0,0.87,6.61,0.15,1.48,0,3.72,0,0,0,0,0,0,0,26.75643,5.887115e-06,0.0001575182,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001575182,0,0,0,0,0,0,0
"1341",1340,61962.99,-1.7935,25.024,95.434,30.5964,29.42,2.5037,24.87,26.69,9,24.34,26.83,4.1,100.692,0,0.97,0,0.49,9.72,0.08,10.21,0,7.72,0,0,0,0,0,0,0,26.73562,5.863161e-06,0.0001567552,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001567552,0,0,0,0,0,0,0
"1342",1341,61962.99,-1.8462,25.0191,95.4305,30.5976,29.4185,2.504,24.9,26.72,9,24.34,26.83,4.1,100.692,0,2.05,0,1.78,5.47,0.05,6.87,0,9.59,0,0,0,0,0,0,0,26.72689,5.823188e-06,0.0001556357,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001556357,0,0,0,0,0,0,0
"1343",1342,61962.99,-1.9006,25.0308,95.433,30.6,29.4266,2.5035,24.89,26.73,9,24.34,26.83,4.1,100.692,0,1.15,0,1,3.08,0.03,3.86,0,10.65,0,0,0,0,0,0,0,26.719,5.788329e-06,0.0001546583,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001546583,0,0,0,0,0,0,0
"1344",1343,61962.99,-1.9426,25.0392,95.4357,30.5999,29.4289,2.5027,24.86,26.72,9,24.34,26.83,4.5,100.692,0,0.65,0,0.56,1.73,0.02,2.17,0,11.05,0,0,0,0,0,0,0,26.72419,5.768795e-06,0.0001541664,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001541664,0,0,0,0,0,0,0
"1345",1344,61962.99,-1.9828,25.0252,95.4288,30.595,29.4231,2.5021,24.91,26.74,9,24.34,26.83,4.1,100.691,0,0.36,0,0.32,0.97,0.01,5.16,0,6.22,0,0,0,0,0,0,0,26.70357,5.756916e-06,0.0001537302,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001537302,0,0,0,0,0,0,0
"1346",1345,61962.99,-2.0107,25.0275,95.43,30.6088,29.4262,2.5036,24.95,26.74,9,24.34,26.83,4.11,100.691,0,0.2,0,0.18,0.55,0,2.9,0,6.5,0,0,0,0,0,0,0,26.69982,5.742691e-06,0.0001533288,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001533288,0,0,0,0,0,0,0
"1347",1346,61962.99,-2.0201,25.0338,95.4293,30.6075,29.4214,2.5035,24.93,26.75,9,24.34,26.83,4.26,100.691,0,3.09,0,0.1,0.31,0,3.88,0,6.84,0,0,0,0,0,0,0,26.71838,5.742785e-06,0.0001534379,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001534379,0,0,0,0,0,0,0
"1348",1347,61962.99,-2.0189,25.0283,95.4309,30.5965,29.4192,2.5038,24.88,26.74,9,24.34,26.77,4.1,100.691,0,4.56,0,0.06,0.17,0,3.87,0,15.85,0,0,0,0,0,0,0,26.75881,5.751069e-06,0.0001538917,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001538917,0,0,0,0,0,0,0
"1349",1348,61962.99,-2.0131,25.0247,95.4294,30.5959,29.4197,2.5032,24.89,26.67,9,24.34,26.77,4.17,100.691,0,5.19,0,4.53,0.1,0,4.8,0,10.6,0,0,0,0,0,0,0,26.79701,5.748164e-06,0.0001540336,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001540336,0,0,0,0,0,0,0
"1350",1349,61962.99,-1.9992,25.0367,95.4291,30.6154,29.4252,2.5031,24.88,26.77,9,24.34,26.77,4.1,100.69,0,4.05,0,5.17,0.05,0,10.95,0,12.34,0,0,0,0,0,0,0,26.83794,5.733785e-06,0.000153883,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000153883,0,0,0,0,0,0,0
"1351",1350,61962.99,-1.9891,25.0364,95.4321,30.6063,29.4244,2.5038,24.91,26.79,9,24.34,26.77,4.1,100.689,0,4.9,0,5.72,0.03,0,14.97,0,29.07,0,0,0,0,0,0,0,26.88148,5.722462e-06,0.0001538283,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001538283,0,0,0,0,0,0,0
"1352",1351,61962.99,-1.9729,25.041,95.4307,30.5998,29.4172,2.5038,25.15,27.08,9,24.34,26.77,4.1,100.689,0,2.76,0,5.47,0.02,0,8.42,0,19.16,0,0,0,0,0,0,0,26.92556,5.717329e-06,0.0001539423,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001539423,0,0,0,0,0,0,0
"1353",1352,61962.99,-1.9344,25.0168,95.4278,30.6054,29.4194,2.5045,25.19,27.08,9,24.34,26.77,4.48,100.688,0,1.55,0,10.2,0.01,1.13,6.99,0,10.78,0,3.94,0,0,0,0,0,26.96744,5.697247e-06,0.0001536402,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001536402,0,0,0,0,0,0,0
"1354",1353,61962.99,-1.9225,25.03,95.4296,30.6042,29.4175,2.5032,25.15,27.05,9,24.34,26.77,4.1,100.688,0,0.87,0,10.8,0.01,2.13,6.56,0,12.81,0,2.21,0,0,0,0,0,27.00519,5.666357e-06,0.000153021,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000153021,0,0,0,0,0,0,0
"1355",1354,61962.99,-1.9107,25.0152,95.4305,30.591,29.4117,2.5035,25.14,27.02,9,24.34,26.77,4.41,100.687,0,0.49,0,12.26,0,1.2,3.69,0,10.96,0,1.25,0,0,0,0,0,27.05673,5.622946e-06,0.0001521386,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001521386,0,0,0,0,0,0,0
"1356",1355,61962.99,-1.8952,25.0244,95.4298,30.6005,29.4211,2.5033,25.14,27,9,24.34,26.77,4.1,100.686,0,4.03,0,9.52,0,2.17,2.07,0,21.91,0,0.7,0,0,0,0,0,27.08496,5.573353e-06,0.000150954,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000150954,0,0,0,0,0,0,0
"1357",1356,61962.99,-1.8794,25.0272,95.4248,30.6107,29.4271,2.5035,25.18,27.03,9,24.34,26.77,4.1,100.686,0,1.7,0,8.05,1.69,1.76,1.17,0,21.7,0,0.39,0,0,0,0,0,27.06909,5.525317e-06,0.0001495653,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001495653,0,0,0,0,0,0,0
"1358",1357,61962.99,-1.8727,25.0332,95.4279,30.6011,29.4246,2.5033,25.18,27.04,9,24.34,26.77,4.1,100.686,0,2.08,0,13.54,1.27,1.32,0.66,0,18.77,0,0.22,0,0,0,0,0,27.02964,5.477524e-06,0.0001480555,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001480555,0,0,0,0,0,0,0
"1359",1358,61962.99,-1.8769,25.043,95.4316,30.6025,29.4232,2.506,25.17,27.02,9,24.34,26.77,4.1,100.686,0,1.17,0,19.61,0.71,0.74,0.37,0,14.5,0,0.12,0,0,0,0,0,26.96731,5.436776e-06,0.0001466152,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001466152,0,0,0,0,0,0,0
"1360",1359,61962.99,-1.8775,25.0421,95.4324,30.6106,29.4247,2.5047,25.21,27.03,9,24.34,26.77,4.1,100.685,0,0.88,0,17.03,0.4,0.42,5.83,0,9.65,0,0.07,0,0,0,0,0,26.92439,5.394857e-06,0.0001452532,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001452532,0,0,0,0,0,0,0
"1361",1360,61962.99,-1.8871,25.0321,95.4287,30.6101,29.4195,2.5034,25.17,27.02,9,24.34,26.77,4.1,100.685,0,0.37,0,7.19,0.23,0.24,8.91,0,27.93,0,0.04,0,0,0,0,0,26.88794,5.356829e-06,0.0001440341,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001440341,0,0,0,0,0,0,0
"1362",1361,61962.99,-1.9118,25.0315,95.4281,30.6077,29.4198,2.5035,24.89,26.73,9,24.34,26.77,4.17,100.686,0,0.21,0,5.39,0.13,0.13,5.01,0,21.34,0,0.02,0,0,0,0,0,26.87113,5.324267e-06,0.0001430691,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001430691,0,0,0,0,0,0,0
"1363",1362,61962.99,-1.9337,25.0356,95.4282,30.6049,29.4284,2.5043,24.88,26.66,9,24.34,26.77,4.1,100.686,0,0.12,0,3.03,0.07,0.07,2.82,0,12,0,0.01,0,0,0,0,0,26.85357,5.292375e-06,0.0001421191,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001421191,0,0,0,0,0,0,0
"1364",1363,61962.99,-1.9314,25.0369,95.4272,30.5959,29.4253,2.5038,24.84,26.7,9,24.34,26.77,4.15,100.685,0,0.09,0,1.71,0.04,0.04,1.59,0,6.75,0,0.01,0,0,0,0,0,26.81454,5.267762e-06,0.0001412526,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001412526,0,0,0,0,0,0,0
"1365",1364,61962.99,-1.9441,25.0369,95.4289,30.6002,29.4212,2.5036,24.86,26.75,9,24.34,26.77,4.1,100.686,0,0.04,0,0.72,0.02,0.02,0.89,0,6.42,0,0,0,0,0,0,0,26.75614,5.242817e-06,0.0001402775,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001402775,0,0,0,0,0,0,0
"1366",1365,61962.99,-1.965,25.0374,95.4313,30.6009,29.4212,2.5032,24.87,26.78,9,24.34,26.77,4.17,100.686,0,5.08,0,0.54,0.01,0.01,0.5,0,3.61,1.69,0,0,0,0,0,0,26.66176,5.234148e-06,0.0001395516,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001395516,0,0,0,0,0,0,0
"1367",1366,61962.99,-1.9842,25.0358,95.4291,30.5986,29.4173,2.5037,24.88,26.79,9,24.34,26.77,4.1,100.687,0,3.98,0,0.23,0.01,0.01,0.28,0,2.03,0.95,0,0,0,0,0,0,26.57859,5.240985e-06,0.000139298,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000139298,0,0,0,0,0,0,0
"1368",1367,61962.99,-2.0063,25.0385,95.4321,30.5968,29.4229,2.5036,24.85,26.74,9,24.34,26.77,4.49,100.687,0,2.24,0,0.13,0,2.25,0.16,0,1.14,0.53,0,0,0,0,0,0,26.50841,5.261552e-06,0.0001394754,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001394754,0,0,0,0,0,0,0
"1369",1368,61962.99,-2.0177,25.0383,95.4317,30.5933,29.4206,2.5029,24.82,26.44,10,24.34,26.77,4.1,100.687,0,3.51,0,0.1,0,1.27,0.09,0,0.64,0.3,0,0,0,0,0,0,26.45524,5.29289e-06,0.0001400247,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001400247,0,0,0,0,0,0
"1370",1369,61962.99,-2.0197,25.0396,95.4291,30.5984,29.438,2.5032,24.84,26.19,10,24.34,26.77,4.13,100.687,0,3.66,0,0.04,0,0.71,0.05,0,0.36,0.17,0,0,0,0,0,0,26.38292,5.345078e-06,0.0001410188,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001410188,0,0,0,0,0,0
"1371",1370,61962.99,-2.0243,25.04,95.4263,30.5929,29.4408,2.5035,24.86,26.09,10,24.34,26.77,4.1,100.687,0,2.06,0,0.02,1.5,0.4,0.03,0,6.39,0.1,0,0,0,0,0,0,26.31028,5.42028e-06,0.0001426091,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001426091,0,0,0,0,0,0
"1372",1371,61962.99,-2.0361,25.034,95.4304,30.591,29.4243,2.504,24.88,26.06,10,24.34,26.77,4.37,100.687,0,1.16,1.12,0.01,6.54,0.17,0.02,0,3.59,0.05,26.63,0,0,0,0,0,26.24893,5.493994e-06,0.0001442115,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001442115,0,0,0,0,0,0
"1373",1372,61962.99,-2.0399,25.0348,95.4331,30.61,29.428,2.5057,25.13,26.35,10,24.34,26.77,4.1,100.687,0,4.03,0.63,0.01,8.18,0.13,0.01,0,2.02,0.03,37.66,0,0,0,0,0,26.2133,5.562807e-06,0.0001458195,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001458195,0,0,0,0,0,0
"1374",1373,61962.99,-2.0432,25.0172,95.4264,30.6023,29.4223,2.5038,25.13,26.29,10,24.34,26.77,4.1,100.687,0,2.27,0.36,0,8.35,0.07,0.01,0,1.14,0.02,22.87,0,0,0,0,0,26.20264,5.608375e-06,0.0001469542,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001469542,0,0,0,0,0,0
"1375",1374,61962.99,-2.0722,25.015,95.4311,30.5973,29.4117,2.5038,25.12,26.28,10,24.34,26.77,4.48,100.687,0,6.52,0.2,0,7.51,0.03,0,0,0.64,3.95,25.24,0,0,0,0,0,26.21783,5.640833e-06,0.0001478904,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001478904,0,0,0,0,0,0
"1376",1375,61962.99,-2.0902,25.0188,95.4288,30.5928,29.4123,2.503,25.14,26.27,10,24.34,26.77,4.11,100.687,0,3.67,0.11,0,7.04,0.02,0,0,0.36,2.22,28.26,0,0,0,0,0,26.26234,5.671672e-06,0.0001489514,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001489514,0,0,0,0,0,0
"1377",1376,61962.99,-2.1219,25.0271,95.4294,30.5998,29.4242,2.5034,25.14,26.3,10,24.34,26.77,4.26,100.687,0,2.06,0.06,0,3.96,0.01,0,0,0.2,2.94,23.77,0,0,0,0,0,26.30142,5.684307e-06,0.0001495053,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001495053,0,0,0,0,0,0
"1378",1377,61962.99,-2.1456,25.0295,95.4302,30.5975,29.4247,2.5038,25.11,26.3,10,24.34,26.77,4.18,100.687,0,1.16,0.04,0,2.23,0.01,0,0,0.11,1.65,14.5,0,0,0,0,0,26.3175,5.67943e-06,0.0001494684,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001494684,0,0,0,0,0,0
"1379",1378,61962.99,-2.18,25.0258,95.428,30.5954,29.4114,2.503,25.07,26.33,10,24.34,26.77,3.64,100.687,0,0.65,0.02,0,1.25,1.5,0,0,0.06,0.93,9.84,0,0,0,0,0,26.33452,5.665584e-06,0.0001492004,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001492004,0,0,0,0,0,0
"1380",1379,61962.99,-2.2129,25.0278,95.4311,30.6012,29.4185,2.5033,25.11,26.29,10,24.34,26.69,4.1,100.687,0,0.37,0.01,0,0.7,0.85,0,0,0.04,0.52,6.66,0,0,0,0,0,26.32264,5.659142e-06,0.0001489636,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001489636,0,0,0,0,0,0
"1381",1380,61962.99,-2.2484,25.0241,95.4302,30.5974,29.4114,2.5018,25.16,26.29,10,24.34,26.69,4.5,100.687,0,0.21,5.07,0,0.4,0.48,0,0,0.02,4.42,3.75,0,0,0,0,0,26.31845,5.646826e-06,0.0001486157,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001486157,0,0,0,0,0,0
"1382",1381,61962.99,-2.2809,25.0297,95.4319,30.6023,29.4333,2.5038,25.16,26.33,10,24.34,26.69,4.1,100.687,0,0.12,9.79,0,0.22,1.77,0,0,0.01,5.49,9.61,0,0,0,0,0,26.29833,5.628607e-06,0.000148023,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000148023,0,0,0,0,0,0
"1383",1382,61962.99,-2.3116,25.03,95.4304,30.5982,29.4253,2.5034,25.07,26.31,10,24.34,26.69,4.33,100.687,0,0.07,5.51,0,0.13,0.99,0,0,0.01,3.09,12.15,0,0,0,0,0,26.26497,5.623864e-06,0.0001477106,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001477106,0,0,0,0,0,0
"1384",1383,61962.99,-2.3459,25.0339,95.4298,30.5952,29.4181,2.5026,25.11,26.28,10,24.34,26.69,4.1,100.687,0,0.04,3.1,0,5.7,0.56,0,0,0,5.86,10.21,0,1.5,0,0,0,26.2235,5.638426e-06,0.0001478593,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001478593,0,0,0,0,0,0
"1385",1384,61962.99,-2.3718,25.0347,95.4291,30.6035,29.421,2.5024,25.12,26.3,10,24.34,26.64,4.5,100.687,0,1.15,1.74,0,6.39,2.94,0,0,0,6.3,5.74,0,3.84,0,0,0,26.18188,5.658342e-06,0.000148146,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000148146,0,0,0,0,0,0
"1386",1385,61962.99,-2.3964,25.0343,95.4261,30.603,29.4222,2.503,24.93,26.04,10,24.34,26.64,4.1,100.687,0,3.83,3.23,0,3.6,1.65,0,0,0,3.54,5.48,0,6.1,0,0,0,26.13885,5.656485e-06,0.000147854,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000147854,0,0,0,0,0,0
"1387",1386,61962.99,-2.4404,25.0276,95.4282,30.6058,29.417,2.503,24.84,26,10,24.34,26.64,4.15,100.687,0,2.16,1.82,0,2.02,0.93,0,0,0,3.68,11.52,0,6.43,0,0,0,26.09475,5.644819e-06,0.0001473002,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001473002,0,0,0,0,0,0
"1388",1387,61962.99,-2.4522,25.0302,95.432,30.5998,29.4167,2.5035,24.84,26.01,10,24.34,26.64,4.33,100.688,0,1.21,1.02,0,1.14,0.52,0,0,0,20.82,13.42,0,6.99,0,0,0,26.04843,5.627222e-06,0.0001465803,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001465803,0,0,0,0,0,0
"1389",1388,61962.99,-2.4678,25.0336,95.4312,30.6007,29.4198,2.5034,24.84,26,10,24.34,26.64,4.18,100.688,0,0.68,1.7,0,0.64,0.29,0,0,1.13,10.28,35.3,0,8.81,0,0,0,25.99588,5.600346e-06,0.0001455859,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001455859,0,0,0,0,0,0
"1390",1389,61962.99,-2.4752,25.0312,95.4272,30.6072,29.4211,2.5033,24.87,26.02,10,24.34,26.64,4.33,100.688,0,0.38,0.96,0,0.36,0.17,0,0,3.63,7.71,29.23,0,6.08,0,0,0,25.96616,5.565414e-06,0.0001445124,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001445124,0,0,0,0,0,0
"1391",1390,61962.99,-2.4768,25.0374,95.4301,30.6007,29.4201,2.5018,24.84,26.01,10,24.34,26.64,4.18,100.687,0,3.97,1.66,0,0.2,0.09,0,0,20.42,3.25,60.13,0,3.42,0,0,0,25.96264,5.519257e-06,0.0001432945,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001432945,0,0,0,0,0,0
"1392",1391,61962.99,-2.4639,25.0431,95.4316,30.5803,29.4171,2.5015,24.85,25.98,10,24.34,26.64,4.11,100.687,0,4.48,0.94,0,5.18,0.05,0,0,16.36,2.44,41.14,0,1.92,0,0,0,25.98115,5.475034e-06,0.0001422477,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001422477,0,0,0,0,0,0
