Seconds,Date_Time,CO2ppm,WVppt,RefBP,DegC1,DegC2,Volts_6,FRB_mlmin,FRC_mlmin,Chamber,TempC,RH_pct,Light_Lux,BP_kPa,Act_1,Act_2,Act_3,Act_4,Act_5,Act_6,Act_7,Act_8,Act_9,Act_10,Act_11,Act_12,Act_13,Act_14,Act_15,Act_16,c_FRC_mlmin,c_CO2ppm,CO2_mlmin,FlyChamber1,FlyChamber2,FlyChamber3,FlyChamber4,FlyChamber5,FlyChamber6,FlyChamber7,FlyChamber8,FlyChamber9,FlyChamber10,FlyChamber11,FlyChamber12,FlyChamber13,FlyChamber14,FlyChamber15,FlyChamber16,CO2_mlminFly1,CO2_mlminFly2,CO2_mlminFly3,CO2_mlminFly4,CO2_mlminFly5,CO2_mlminFly6,CO2_mlminFly7,CO2_mlminFly8,CO2_mlminFly9,CO2_mlminFly10,CO2_mlminFly11,CO2_mlminFly12,CO2_mlminFly13,CO2_mlminFly14,CO2_mlminFly15,CO2_mlminFly16
1470,62646.4,-7.102,25.0528,96.2475,4.6366,5.8185,2.5032,25.01,26.15,10,16.45,44.76,4.64,101.794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.1817,3.363423E-07,8.806015E-06,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.806015E-06,0,0,0,0,0,0
1471,62646.4,-7.0889,25.0401,96.2482,4.6375,5.8155,2.5034,25.07,26.15,10,16.45,44.76,4.27,101.794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.15632,3.259077E-07,8.524546E-06,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.524546E-06,0,0,0,0,0,0
1472,62646.4,-7.0659,25.0382,96.2461,4.6365,5.8207,2.5029,25.06,26.18,10,16.45,44.76,4.53,101.794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.14066,3.186922E-07,8.330825E-06,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.330825E-06,0,0,0,0,0,0
1473,62646.4,-7.0685,25.0439,96.2525,4.6361,5.8225,2.5028,24.97,26.15,10,16.45,44.76,4.27,101.794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.12309,3.237944E-07,8.458511E-06,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.458511E-06,0,0,0,0,0,0
1474,62646.4,-7.0521,25.0423,96.2491,4.6389,5.8154,2.5036,24.94,26.08,10,16.45,44.76,4.65,101.794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.12219,3.23133E-07,8.440941E-06,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.440941E-06,0,0,0,0,0,0
1475,62646.4,-7.048,25.0386,96.2506,4.6457,5.8218,2.5008,24.92,26.1,10,16.45,44.76,4.27,101.795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.11828,3.157148E-07,8.245928E-06,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.245928E-06,0,0,0,0,0,0
1476,62646.4,-7.0496,25.0287,96.2464,4.6313,5.8298,2.5021,24.91,26.08,10,16.45,44.76,4.27,101.794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.11042,3.077912E-07,8.036557E-06,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.036557E-06,0,0,0,0,0,0
1477,62646.4,-7.0423,25.0294,96.2498,4.6342,5.8212,2.5048,24.91,26.05,10,16.45,44.76,4.29,101.794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.09579,3.046346E-07,7.94968E-06,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.94968E-06,0,0,0,0,0,0
1478,62646.4,-7.0358,25.0378,96.2531,4.6447,5.821,2.5033,25.02,26.14,10,16.45,44.76,4.3,101.794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.08725,3.119812E-07,8.138732E-06,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.138732E-06,0,0,0,0,0,0
1479,62646.4,-7.0296,25.0329,96.2474,4.6425,5.8202,2.5024,24.99,26.17,10,16.45,44.76,4.29,101.794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.08578,3.151274E-07,8.220344E-06,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.220344E-06,0,0,0,0,0,0
1480,62646.4,-7.0157,25.0284,96.2466,4.6457,5.8177,2.5023,25.05,26.15,10,16.45,44.76,4.27,101.794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.09126,3.163385E-07,8.25367E-06,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.25367E-06,0,0,0,0,0,0
1481,62646.4,-7.021,25.0307,96.25,4.6435,5.8156,2.5028,24.91,26.02,10,16.45,44.77,4.27,101.794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.09057,3.142614E-07,8.19926E-06,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.19926E-06,0,0,0,0,0,0
1482,62646.4,-7.0159,25.0332,96.249,4.6462,5.8153,2.5036,24.9,25.99,10,16.45,44.77,4.3,101.794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.08913,3.096671E-07,8.078946E-06,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.078946E-06,0,0,0,0,0,0
1483,62646.4,-7.0227,25.0441,96.2515,4.6465,5.8137,2.5015,24.91,26.07,10,16.45,44.77,4.65,101.795,0,0,0,0,1.5,0,0,0,0,0,0,0,0,0,0,0,26.09819,3.12099E-07,8.145219E-06,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.145219E-06,0,0,0,0,0,0
1484,62646.4,-7.0215,25.0369,96.2502,4.6489,5.81,2.5024,25.04,26.17,10,16.45,44.77,4.27,101.795,0,0,0,0,0.84,0,0,0,0,0,0,0,0,0,0,0,26.10408,3.1565E-07,8.239754E-06,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.239754E-06,0,0,0,0,0,0
1485,62646.4,-7.0184,25.0392,96.2532,4.6486,5.8185,2.5043,25.01,26.13,10,16.45,44.77,4.53,101.795,0,0,0,0,0.47,0,0,0,0,0,0,0,0,0,0,1.12,26.08877,3.1459E-07,8.207266E-06,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.207266E-06,0,0,0,0,0,0
1486,62646.4,-7.0113,25.0398,96.2506,4.6472,5.817,2.5034,24.96,26.09,10,16.45,44.77,4.3,101.796,0,0,0,0,1.95,0,0,0,0,0,0,0,0,0,0,0.63,26.09639,3.199196E-07,8.348747E-06,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.348747E-06,0,0,0,0,0,0
1487,62646.4,-7.0212,25.0488,96.2508,4.6526,5.816,2.5013,24.94,26.08,10,16.45,44.77,4.56,101.796,0,0,0,0,2.6,0,0,0,0,0,0,0,0,0,0,1.48,26.1136,3.278017E-07,8.560083E-06,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.560083E-06,0,0,0,0,0,0
1488,62646.4,-7.0193,25.0345,96.25,4.6565,5.8127,2.5025,25.02,26.17,10,16.45,44.77,4.27,101.796,0,0,0,0,5.21,0,0,0,0,0,0,0,0,0,0,4.96,26.13523,3.239527E-07,8.466578E-06,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.466578E-06,0,0,0,0,0,0
1489,62646.4,-7.0233,25.0358,96.2496,4.6605,5.8131,2.5023,25,26.16,10,16.45,44.77,4.53,101.796,0,0,0,0,8.18,0,0,0,0,0,0,0,0,0,0,3.91,26.14452,3.166909E-07,8.279731E-06,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.279731E-06,0,0,0,0,0,0
1490,62646.4,-7.0127,25.0419,96.2475,4.6513,5.8177,2.5028,24.91,26.08,10,16.45,44.77,4.27,101.796,0,0,0,0,4.6,0,0,0,0,0,0,0,0,0,0,2.2,26.1407,3.15649E-07,8.251286E-06,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.251286E-06,0,0,0,0,0,0
1491,62646.4,-7.018,25.0277,96.2493,4.6545,5.8131,2.5032,24.91,26.06,10,16.45,44.77,4.27,101.796,0,0,0,0,4.09,0,0,0,0,0,0,0,0,0,1.5,1.24,26.12748,3.190641E-07,8.336343E-06,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.336343E-06,0,0,0,0,0,0
1492,62646.4,-7.032,25.0293,96.2512,4.6457,5.8086,2.5033,25.05,26.24,10,16.45,44.77,4.27,101.796,0,0,0,0,2.3,0,0,0,0,0,0,0,0,0,0.84,0.7,26.12297,3.178492E-07,8.303164E-06,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.303164E-06,0,0,0,0,0,0
1493,62646.4,-7.0313,25.0439,96.2542,4.6423,5.8145,2.5044,25.02,26.15,10,16.45,44.77,4.27,101.796,0,0,0,0,1.29,0,0,0,0,0,0,0,0,0,0.47,0.39,26.11677,3.129063E-07,8.172101E-06,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.172101E-06,0,0,0,0,0,0
1494,62646.4,-7.0399,25.0353,96.251,4.6446,5.812,2.503,25.01,26.13,10,16.45,44.77,4.29,101.797,0,0,0,0,0.73,0,0,0,0,0,0,0,0,0,0.27,0.22,26.12046,3.098083E-07,8.092335E-06,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.092335E-06,0,0,0,0,0,0
1495,62646.4,-7.0426,25.0369,96.2546,4.6438,5.8142,2.5038,25,26.1,10,16.45,44.77,4.27,101.797,0,0,0,0,0.41,0,0,0,0,0,0,0,0,0,0.15,0.12,26.11667,3.067055E-07,8.010125E-06,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.010125E-06,0,0,0,0,0,0
1496,62646.4,-7.0433,25.0263,96.2555,4.6409,5.8158,2.5037,24.94,26.05,10,16.45,44.77,5.64,101.797,0,0,0,0,0.23,0,0,0,0,0,0,0,0,0,0.08,0.07,26.11078,3.051386E-07,7.967406E-06,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.967406E-06,0,0,0,0,0,0
1497,62646.4,-7.0414,25.0298,96.2536,4.6465,5.8147,2.5034,24.88,26.03,10,16.45,44.77,4.27,101.797,0,0,0,0,0.13,0,0,0,0,0,0,0,0,0,0.05,6.04,26.10614,3.085303E-07,8.054537E-06,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.054537E-06,0,0,0,0,0,0
1498,62646.4,-7.0493,25.038,96.2535,4.6434,5.8156,2.5038,25.02,26.12,10,16.45,44.77,4.65,101.797,0,0,0,0,0.07,0,0,0,0,0,0,0,0,0,0.03,7.9,26.08938,3.078346E-07,8.031216E-06,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.031216E-06,0,0,0,0,0,0
1499,62646.4,-7.041,25.0367,96.2526,4.6454,5.8146,2.5031,25.03,26.15,10,16.45,44.77,4.27,101.797,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0.02,5.94,26.07296,3.116755E-07,8.126303E-06,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.126303E-06,0,0,0,0,0,0
1500,62646.4,-7.0479,25.0277,96.2515,4.6393,5.813,2.5031,25.05,26.18,10,16.45,44.77,4.61,101.797,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0.01,3.34,26.08444,3.129172E-07,8.162272E-06,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.162272E-06,0,0,0,0,0,0
1501,62646.4,-7.0561,25.0287,96.252,4.6408,5.8192,2.5034,24.94,26.03,10,16.45,44.77,4.27,101.797,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,1.88,26.08587,3.044839E-07,7.942725E-06,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.942725E-06,0,0,0,0,0,0
1502,62646.4,-7.0611,25.035,96.2543,4.6408,5.8145,2.5032,24.89,26.01,10,16.45,44.77,4.27,101.796,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,2.18,26.09623,3.035441E-07,7.921354E-06,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.921354E-06,0,0,0,0,0,0
1503,62646.4,-7.0608,25.0396,96.251,4.6418,5.8206,2.5034,25.02,26.09,10,16.45,44.77,4.27,101.796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.92,26.11101,3.089423E-07,8.066794E-06,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.066794E-06,0,0,0,0,0,0
1504,62646.4,-7.0553,25.039,96.2489,4.6418,5.8201,2.5031,24.98,26.1,10,16.45,44.77,4.27,101.796,0,0,0,0,13.5,0,0,0,0,0,0,0,0,0,0,3.14,26.12373,3.13178E-07,8.181378E-06,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.181378E-06,0,0,0,0,0,0
1505,62646.4,-7.0487,25.047,96.248,4.6322,5.8223,2.5031,25.06,26.17,10,16.45,44.77,4.27,101.796,0,0,0,0,9.85,0,0,0,0,0,0,0,0,0,0,1.77,26.11881,3.107166E-07,8.115549E-06,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.115549E-06,0,0,0,0,0,0
1506,62646.4,-7.0515,25.0286,96.2479,4.6389,5.8199,2.5045,25,26.16,10,16.45,44.77,4.27,101.796,0,0,0,0,5.54,0,0,0,0,0,0,0,0,0,0,0.99,26.12886,3.027558E-07,7.910665E-06,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.910665E-06,0,0,0,0,0,0
1507,62646.4,-7.0589,25.0377,96.2516,4.6318,5.8168,2.5037,24.99,26.11,10,16.45,44.77,4.27,101.796,0,0,0,0,3.12,0,0,0,0,0,0,0,0,0,0,0.56,26.14409,3.028836E-07,7.918617E-06,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.918617E-06,0,0,0,0,0,0
1508,62646.4,-7.0591,25.0368,96.2504,4.6365,5.8146,2.5029,25.05,26.21,10,16.45,44.77,4.27,101.796,0,0,0,0,1.75,0,0,0,0,0,0,0,0,0,0,0.31,26.16434,3.112984E-07,8.144918E-06,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.144918E-06,0,0,0,0,0,0
1509,62646.4,-7.0537,25.0361,96.2515,4.6368,5.8242,2.5026,24.99,26.18,10,16.45,44.77,4.29,101.797,0,0,0,0,0.99,0,0,0,0,0,0,0,0,0,0,0.18,26.15296,3.156385E-07,8.254882E-06,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.254882E-06,0,0,0,0,0,0
1510,62646.4,-7.0531,25.0336,96.253,4.6357,5.8184,2.5036,24.92,26.14,10,16.45,44.77,4.27,101.797,0,0,0,0,0.55,0,0,0,0,0,0,0,0,0,0,0.1,26.15492,3.19313E-07,8.351608E-06,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.351608E-06,0,0,0,0,0,0
1511,62646.4,-7.0575,25.0288,96.2497,4.6401,5.8254,2.5035,24.92,26.08,10,16.45,44.77,4.64,101.796,0,0,0,0,4.81,0,0,0,0,0,0,0,0,0,0,8.31,26.1437,3.215251E-07,8.405857E-06,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.405857E-06,0,0,0,0,0,0
1512,62646.4,-7.0539,25.0355,96.2484,4.6425,5.8198,2.5025,24.99,26.19,10,16.45,44.82,4.27,101.797,0,0,0,0,6.08,0,0,0,0,0,0,0,0,0,0,9.88,26.13049,3.186865E-07,8.327434E-06,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.327434E-06,0,0,0,0,0,0
1513,62646.4,-7.0543,25.0479,96.2494,4.6364,5.8247,2.503,24.97,26.12,10,16.45,44.82,4.27,101.797,0,0,0,0,4.55,0,0,0,0,0,0,0,0,0,0,7.41,26.12309,3.252497E-07,8.496525E-06,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.496525E-06,0,0,0,0,0,0
1514,62646.4,-7.0597,25.0416,96.2498,4.6442,5.8215,2.5028,24.94,26.09,10,16.45,44.82,4.27,101.797,0,0,0,0,15.87,0,0,0,0,0,0,0,0,0,0,5.29,26.12558,3.260746E-07,8.518889E-06,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.518889E-06,0,0,0,0,0,0
1515,62646.4,-7.0602,25.039,96.2499,4.6369,5.8189,2.5031,24.89,26.07,10,16.45,44.82,4.53,101.797,0,0,0,0,14.74,0,0,0,0,0,0,0,0,0,0,5.98,26.12135,3.196039E-07,8.348486E-06,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.348486E-06,0,0,0,0,0,0
1516,62646.4,-7.0572,25.0361,96.2484,4.6359,5.8165,2.5037,25.14,26.24,10,16.45,44.82,4.65,101.797,0,0,0,0,15.42,0,0,0,0,0,0,0,0,0,0,5.99,26.11829,3.172407E-07,8.285785E-06,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.285785E-06,0,0,0,0,0,0
1517,62646.4,-7.0542,25.0294,96.2477,4.6426,5.8169,2.5023,24.9,26.02,10,16.45,44.82,4.53,101.797,0,0,0,0,12.42,0,0,0,0,0,0,0,0,0,0,4.87,26.12152,3.123732E-07,8.159663E-06,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.159663E-06,0,0,0,0,0,0
1518,62646.4,-7.0675,25.0361,96.2505,4.6397,5.8211,2.5007,25.07,26.14,10,16.45,44.82,4.27,101.796,0,0,0,0,6.99,0,0,0,0,0,0,0,0,0,0,2.05,26.12665,3.062282E-07,8.000717E-06,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.000717E-06,0,0,0,0,0,0
1519,62646.4,-7.0724,25.039,96.2524,4.6424,5.8216,2.5024,25.02,26.15,10,16.45,44.82,4.27,101.796,0,0,0,0,3.93,0,0,0,0,0,0,0,0,0,0,1.54,26.12867,3.02917E-07,7.914819E-06,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.914819E-06,0,0,0,0,0,0
1520,62646.4,-7.0662,25.041,96.2514,4.639,5.8193,2.5017,24.98,26.18,10,16.45,44.82,4.27,101.796,0,0,0,0,2.21,0,0,0,0,0,0,0,0,0,0,0.87,26.13651,3.041296E-07,7.948885E-06,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.948885E-06,0,0,0,0,0,0
1521,62646.4,-7.0575,25.0521,96.2502,4.639,5.8194,2.5029,24.92,26.09,10,16.45,44.82,4.3,101.796,0,0,0,0,1.24,0,0,0,0,0,0,0,0,0,0,0.49,26.13001,3.125548E-07,8.167061E-06,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.167061E-06,0,0,0,0,0,0
1522,62646.4,-7.0657,25.0411,96.2503,4.6354,5.8258,2.5031,24.87,26.07,10,16.45,44.82,4.27,101.796,0,0,0,0,0.7,0,0,0,0,0,0,0,0,0,0,1.4,26.11934,3.213644E-07,8.393826E-06,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.393826E-06,0,0,0,0,0,0
1523,62646.4,-7.0612,25.0245,96.2504,4.6411,5.824,2.5026,25.01,26.17,10,16.45,44.82,4.27,101.797,0,0,0,0,0.39,0,0,0,0,0,0,0,0,0,0,0.59,26.10547,3.217859E-07,8.400372E-06,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.400372E-06,0,0,0,0,0,0
1524,62646.4,-7.0638,25.0317,96.2513,4.6464,5.8189,2.5018,24.99,26.14,10,16.45,44.82,4.65,101.797,0,0,0,0,0.22,0,0,0,0,0,0,0,0,0,0,0.33,26.10887,3.180189E-07,8.303115E-06,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.303115E-06,0,0,0,0,0,0
1525,62646.4,-7.0633,25.037,96.2484,4.6395,5.8191,2.5025,24.95,26.1,10,16.45,44.82,4.27,101.797,0,0,0,0,0.12,0,0,0,0,0,0,0,0,0,0,0.25,26.07569,3.11779E-07,8.129854E-06,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.129854E-06,0,0,0,0,0,0
1526,62646.4,-7.067,25.0331,96.2522,4.6265,5.8121,2.5034,24.92,26.02,10,16.45,44.82,4.53,101.797,0,0,0,0,0.07,0,0,0,13.13,0,0,0,0,0,0,0.14,26.06855,3.11028E-07,8.10805E-06,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.10805E-06,0,0,0,0,0,0
1527,62646.4,-7.0771,25.0517,96.255,4.6345,5.8154,2.5031,24.91,26.02,10,16.45,44.82,4.27,101.797,0,0,0,0,0.04,0,0,0,20.32,0,0,0,0,0,0,0.06,26.06226,3.222532E-07,8.398648E-06,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.398648E-06,0,0,0,0,0,0
1528,62646.4,-7.0679,25.0327,96.2513,4.6354,5.8146,2.5038,24.98,26.08,10,16.45,44.82,4.62,101.797,0,0,0,0,0.02,0,0,0,11.43,0,0,0,0,0,0,0.03,26.055,3.202152E-07,8.343207E-06,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.343207E-06,0,0,0,0,0,0
1529,62646.4,-7.0604,25.0346,96.251,4.6412,5.8148,2.5036,24.94,26.07,10,16.45,44.82,4.27,101.797,0,0,0,0,0.01,0,0,0,6.43,0,0,0,0,0,0,0.02,26.05454,3.103867E-07,8.086982E-06,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.086982E-06,0,0,0,0,0,0
1530,62646.4,-7.0672,25.0423,96.2497,4.6345,5.8142,2.5027,24.89,26.03,10,16.45,44.82,4.27,101.796,0,0,0,0,0.01,0,0,0,3.62,0,0,0,0,0,0,3.76,26.05878,3.060074E-07,7.974179E-06,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.974179E-06,0,0,0,0,0,0
1531,62646.4,-7.0685,25.0329,96.2483,4.642,5.8088,2.5029,24.89,26.02,10,16.45,44.82,4.29,101.797,0,0,0,0,0,0,0,0,2.03,0,0,0,0,0,0,2.12,26.08293,3.083677E-07,8.043135E-06,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.043135E-06,0,0,0,0,0,0
1532,62646.4,-7.0645,25.0345,96.2518,4.6363,5.8109,2.502,25.08,26.19,10,16.45,44.82,4.3,101.797,0,0,0,0,0,0,0,0,1.14,0,0,0,0,0,0,1.19,26.09765,3.097691E-07,8.084246E-06,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.084246E-06,0,0,0,0,0,0
1533,62646.4,-7.0592,25.0384,96.2533,4.6361,5.8116,2.503,24.95,26.07,10,16.45,44.82,4.29,101.797,0,0,0,0,0,0,0,0,0.64,0,0,0,0,0,0,1.79,26.1196,3.015251E-07,7.875717E-06,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.875717E-06,0,0,0,0,0,0
1534,62646.4,-7.0574,25.0363,96.2537,4.6375,5.8119,2.5025,24.95,26.1,10,16.45,44.82,4.27,101.796,0,0,0,0,0,0,0,0,0.27,0,0,0,0,0,0,1.01,26.13922,3.017788E-07,7.888262E-06,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.888262E-06,0,0,0,0,0,0
1535,62646.4,-7.059,25.0356,96.2521,4.645,5.8092,2.504,25.05,26.24,10,16.45,44.82,4.63,101.797,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0.57,26.15659,3.156981E-07,8.257586E-06,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.257586E-06,0,0,0,0,0,0
1536,62646.4,-7.0594,25.0445,96.2473,4.6405,5.8146,2.5035,25.07,26.19,10,16.45,44.82,4.27,101.797,0,0,0,0,4.5,0,0,0,0.11,0,0,0,0,0,0,0.32,26.15814,3.207259E-07,8.389592E-06,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.389592E-06,0,0,0,0,0,0
1537,62646.4,-7.0613,25.05,96.2478,4.6407,5.815,2.5036,25.04,26.16,10,16.45,44.82,4.45,101.796,0,0,0,0,17.91,0,0,0,0.06,0,0,0,0,0,0,0.18,26.16837,3.014283E-07,7.887888E-06,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.887888E-06,0,0,0,0,0,0
1538,62646.4,-7.0671,25.0444,96.2539,4.6502,5.821,2.5031,24.96,26.09,10,16.45,44.82,4.29,101.796,0,0,0,0,12.19,0,0,0,0.04,0,0,0,0,0,0,0.1,26.16555,2.926903E-07,7.658402E-06,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.658402E-06,0,0,0,0,0,0
1539,62646.4,-7.0579,25.0397,96.2503,4.6457,5.8162,2.5035,25.07,26.22,10,16.45,44.82,4.29,101.796,0,0,0,0,12.15,0,0,0,0.02,0,0,0,0,0,0,0.06,26.16082,2.988658E-07,7.818575E-06,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.818575E-06,0,0,0,0,0,0
