Seconds,Date_Time,CO2ppm,WVppt,RefBP,DegC1,DegC2,Volts_6,FRB_mlmin,FRC_mlmin,Chamber,TempC,RH_pct,Light_Lux,BP_kPa,Act_1,Act_2,Act_3,Act_4,Act_5,Act_6,Act_7,Act_8,Act_9,Act_10,Act_11,Act_12,Act_13,Act_14,Act_15,Act_16,c_FRC_mlmin,c_CO2ppm,CO2_mlmin,FlyChamber1,FlyChamber2,FlyChamber3,FlyChamber4,FlyChamber5,FlyChamber6,FlyChamber7,FlyChamber8,FlyChamber9,FlyChamber10,FlyChamber11,FlyChamber12,FlyChamber13,FlyChamber14,FlyChamber15,FlyChamber16,CO2_mlminFly1,CO2_mlminFly2,CO2_mlminFly3,CO2_mlminFly4,CO2_mlminFly5,CO2_mlminFly6,CO2_mlminFly7,CO2_mlminFly8,CO2_mlminFly9,CO2_mlminFly10,CO2_mlminFly11,CO2_mlminFly12,CO2_mlminFly13,CO2_mlminFly14,CO2_mlminFly15,CO2_mlminFly16
4604,61962.18,-0.0141,25.0349,95.5522,4.5637,5.7977,2.5038,25.02,24.97,0,16.37,21.25,4.18,100.863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.97994,1.676258E-07,4.187281E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4605,61962.18,-0.0251,25.0327,95.5529,4.5681,5.7992,2.5032,25.04,25.01,0,16.37,21.25,3.77,100.863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.97208,1.698031E-07,4.240337E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4606,61962.18,-0.0125,25.0347,95.5535,4.5627,5.7951,2.5031,25,24.99,0,16.37,21.25,4.03,100.863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.96174,1.681836E-07,4.198154E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4607,61962.18,-0.0169,25.0578,95.553,4.578,5.7913,2.5034,25.04,25,0,16.37,21.25,3.77,100.862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.95311,1.738184E-07,4.337311E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4608,61962.18,-0.0297,25.0451,95.5549,4.5899,5.8001,2.5038,24.91,24.83,0,16.37,21.25,4.17,100.862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.95962,1.612302E-07,4.024243E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4609,61962.18,-0.0261,25.0318,95.5559,4.5997,5.8031,2.5035,24.94,24.93,0,16.37,21.25,3.77,100.861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.96387,1.575297E-07,3.932552E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4610,61962.18,-0.0111,25.0304,95.5537,4.5941,5.8001,2.505,25.08,25.05,0,16.37,21.25,3.86,100.861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.95025,1.680735E-07,4.193476E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4611,61962.18,-0.0081,25.0335,95.5532,4.6049,5.7972,2.5031,24.94,24.91,0,16.37,21.25,3.77,100.862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.94868,1.602808E-07,3.998794E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4612,61962.18,-0.0215,25.027,95.5518,4.5944,5.8001,2.5036,24.99,24.95,0,16.37,21.25,4.05,100.863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.95634,1.576518E-07,3.934412E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4613,61962.18,-0.0245,25.0355,95.5522,4.5889,5.7956,2.5036,24.99,25,0,16.37,21.25,3.77,100.864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.98291,1.54232E-07,3.853165E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4614,61962.18,-0.0166,25.0253,95.5509,4.5906,5.7975,2.504,25.08,25.02,0,16.37,21.27,3.77,100.864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.98127,1.449744E-07,3.621643E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4615,61962.18,-0.0109,25.0319,95.5516,4.5923,5.7975,2.5026,24.97,24.92,0,16.37,21.28,3.23,100.865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.98514,1.42209E-07,3.553112E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4616,61962.18,-0.0202,25.046,95.5516,4.5967,5.7944,2.5026,25.02,24.96,0,16.37,21.28,3.77,100.865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.98439,1.445134E-07,3.610579E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4617,61962.18,-0.0162,25.0386,95.5545,4.5834,5.7992,2.5028,25.05,25.06,0,16.37,21.28,4.18,100.866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.99264,1.382239E-07,3.454581E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4618,61962.18,-0.0256,25.0381,95.556,4.5825,5.7939,2.5029,25.13,25.07,0,16.37,21.28,3.77,100.866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.01199,1.345045E-07,3.364227E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4619,61962.18,-0.0191,25.042,95.5543,4.588,5.7948,2.5025,25.06,25,0,16.37,21.29,3.96,100.866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.01583,1.442498E-07,3.608528E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4620,61962.18,-0.0212,25.032,95.5559,4.5978,5.796,2.502,24.81,24.82,0,16.35,21.29,3.77,100.866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.02109,1.52942E-07,3.826775E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4621,61962.18,-0.0376,25.0277,95.5573,4.5969,5.7976,2.502,25.05,25.08,0,16.35,21.29,3.94,100.866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.02442,1.571844E-07,3.933448E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4622,61962.18,-0.0171,25.0319,95.5545,4.5927,5.7949,2.5025,25.11,25.14,0,16.35,21.29,4.16,100.866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.02063,1.497187E-07,3.746056E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4623,61962.18,-0.0256,25.0372,95.5539,4.5855,5.7953,2.5027,25,25.04,0,16.35,21.29,3.8,100.865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.00756,1.486116E-07,3.716413E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4624,61962.18,-0.0218,25.0413,95.5538,4.5959,5.8005,2.5024,24.96,24.99,0,16.35,21.29,3.77,100.865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.99479,1.520105E-07,3.799471E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4625,61962.18,-0.024,25.0385,95.5548,4.595,5.7957,2.502,24.97,24.99,0,16.35,21.29,3.77,100.864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.99763,1.353903E-07,3.384436E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4626,61962.18,-0.023,25.0374,95.5515,4.5961,5.7984,2.5034,25.04,24.98,0,16.35,21.29,4.19,100.864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.00138,1.274333E-07,3.186008E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4627,61962.18,-0.0308,25.0371,95.5536,4.6009,5.8002,2.5021,24.99,24.93,0,16.35,21.29,3.77,100.864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.01153,1.250215E-07,3.126979E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4628,61962.18,-0.0307,25.0315,95.5533,4.5912,5.802,2.503,25.01,24.94,0,16.35,21.29,3.77,100.863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.99261,1.176631E-07,2.940707E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4629,61962.18,-0.0296,25.0286,95.5513,4.5942,5.7934,2.5024,25.06,25.03,0,16.35,21.29,3.77,100.863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.96572,1.274168E-07,3.181051E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4630,61962.18,-0.032,25.037,95.5501,4.5848,5.7919,2.5033,25.05,25.02,0,16.35,21.29,4.13,100.863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.98076,1.344262E-07,3.35807E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4631,61962.18,-0.0196,25.0428,95.5486,4.5807,5.7989,2.5033,25.1,25.03,0,16.35,21.29,3.77,100.864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.98509,1.306063E-07,3.263209E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4632,61962.18,-0.0241,25.0388,95.5539,4.5875,5.796,2.503,25.05,24.98,0,16.35,21.29,3.79,100.864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.98328,1.265381E-07,3.161336E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4633,61962.18,-0.0255,25.0483,95.5532,4.5887,5.7901,2.5031,25.05,25.02,0,16.35,21.29,3.77,100.865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.97858,1.273866E-07,3.181937E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4634,61962.18,-0.0273,25.0294,95.5547,4.5878,5.7933,2.5035,24.96,24.88,0,16.35,21.29,4.18,100.864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.969,1.331925E-07,3.325684E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4635,61962.18,-0.0326,25.031,95.5518,4.584,5.7905,2.5032,24.9,24.84,0,16.35,21.29,3.77,100.864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.96807,1.214337E-07,3.031965E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4636,61962.18,-0.0212,25.0264,95.5521,4.5751,5.7862,2.5037,25.16,25.15,0,16.35,21.29,4.18,100.863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.96735,1.152137E-07,2.876581E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4637,61962.18,-0.0335,25.0345,95.5528,4.5758,5.7887,2.5044,24.94,24.9,0,16.35,21.29,3.77,100.863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.95904,1.158713E-07,2.892037E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4638,61962.18,-0.0397,25.0322,95.5524,4.5757,5.7905,2.5035,24.99,24.93,0,16.35,21.29,3.94,100.863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.93852,1.087872E-07,2.712993E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4639,61962.18,-0.0316,25.0345,95.5498,4.5651,5.7912,2.5033,25.04,24.94,0,16.35,21.29,3.77,100.863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.94377,1.036529E-07,2.585494E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4640,61962.18,-0.038,25.0337,95.5504,4.5801,5.7948,2.5053,25.02,24.97,0,16.35,21.29,3.77,100.863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.94501,1.014456E-07,2.530562E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4641,61962.18,-0.025,25.035,95.551,4.578,5.7974,2.504,25.07,25.04,0,16.35,21.29,3.77,100.863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.9496,1.023469E-07,2.553513E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4642,61962.18,-0.021,25.0291,95.5504,4.5734,5.7873,2.5035,25,24.89,0,16.35,21.29,3.77,100.863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.93257,1.040734E-07,2.594818E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4643,61962.18,-0.0257,25.0316,95.5522,4.5777,5.7886,2.5026,24.9,24.79,0,16.35,21.29,3.77,100.863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.90549,1.097685E-07,2.733839E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4644,61962.18,-0.0289,25.0329,95.5498,4.5814,5.7887,2.5056,24.94,24.89,0,16.35,21.29,3.77,100.863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.91681,1.067389E-07,2.659591E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4645,61962.18,-0.0182,25.0273,95.5508,4.5788,5.7928,2.5042,25.09,25.06,0,16.36,21.29,3.92,100.864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.90953,9.704979E-08,2.417464E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4646,61962.18,-0.0101,25.0315,95.5534,4.5788,5.7975,2.5026,24.88,24.88,0,16.36,21.29,3.77,100.864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.89794,8.681882E-08,2.161609E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4647,61962.18,-0.0213,25.0358,95.5541,4.578,5.793,2.5035,24.97,24.86,0,16.36,21.29,3.92,100.865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.89081,8.142105E-08,2.026635E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4648,61962.18,-0.0296,25.035,95.5541,4.5745,5.7942,2.5038,25,24.86,0,16.36,21.29,3.77,100.866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.88938,8.157348E-08,2.030313E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4649,61962.18,-0.0351,25.0366,95.5551,4.5681,5.7931,2.5037,24.99,24.92,0,16.36,21.29,3.79,100.866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.90176,7.426871E-08,1.849421E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4650,61962.18,-0.0251,25.0245,95.5528,4.5741,5.7981,2.5042,24.96,24.93,0,16.36,21.29,3.77,100.867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.90784,8.214663E-08,2.046095E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4651,61962.18,-0.0315,25.0352,95.5537,4.5725,5.7926,2.5034,24.95,24.9,0,16.36,21.29,4.17,100.867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.90639,8.505003E-08,2.118289E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4652,61962.18,-0.0307,25.0303,95.5549,4.5807,5.7911,2.502,25,24.88,0,16.36,21.29,3.77,100.867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.91043,7.922812E-08,1.973607E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4653,61962.18,-0.0179,25.0321,95.5545,4.5864,5.7961,2.5029,24.98,24.95,0,16.36,21.29,4.15,100.867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.94639,7.454626E-08,1.85966E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4654,61962.18,-0.0184,25.0315,95.554,4.5871,5.7897,2.5039,25.02,24.95,0,16.36,21.29,3.77,100.867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.98179,7.493905E-08,1.872112E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4655,61962.18,-0.017,25.0299,95.554,4.5937,5.7895,2.5038,24.98,24.98,0,16.36,21.29,3.79,100.867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.98669,8.777054E-08,2.193095E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4656,61962.18,-0.0054,25.0382,95.555,4.5769,5.7875,2.5037,24.97,25.03,0,16.36,21.29,3.77,100.866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.01504,8.631027E-08,2.159055E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4657,61962.18,-0.0249,25.0313,95.5549,4.5782,5.7872,2.5033,25.01,25.05,0,16.36,21.29,3.77,100.866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.03721,7.964037E-08,1.993973E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4658,61962.18,-0.0239,25.0324,95.5544,4.5807,5.785,2.5039,25.02,25.04,0,16.36,21.29,3.77,100.866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.03863,7.236326E-08,1.811877E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4659,61962.18,-0.0382,25.0338,95.5529,4.5661,5.7917,2.5034,25.07,25.1,0,16.36,21.29,3.79,100.866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.03026,6.591474E-08,1.649863E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4660,61962.18,-0.0226,25.0355,95.5531,4.572,5.7888,2.5022,25.01,25.05,0,16.36,21.29,4.17,100.865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.00885,6.672602E-08,1.668741E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4661,61962.18,-0.0255,25.0337,95.5518,4.5808,5.7923,2.5028,24.87,24.89,0,16.36,21.29,3.77,100.865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.97793,6.629145E-08,1.655823E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4662,61962.18,-0.0269,25.0336,95.5522,4.5685,5.7846,2.5034,25.16,25.14,0,16.36,21.29,3.77,100.866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.97575,6.548084E-08,1.635433E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4663,61962.18,-0.0111,25.0358,95.5525,4.5769,5.7872,2.5024,24.9,24.85,0,16.36,21.31,3.77,100.867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.96582,7.08467E-08,1.768746E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4664,61962.18,-0.0302,25.0346,95.5533,4.5694,5.7892,2.5029,24.89,24.82,0,16.36,21.31,4.15,100.867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.95502,6.205885E-08,1.54868E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4665,61962.18,-0.0184,25.0353,95.5505,4.5775,5.7846,2.5025,24.99,24.94,0,16.36,21.31,3.77,100.867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.95291,5.263919E-08,1.313501E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4666,61962.18,-0.0226,25.0471,95.5522,4.5789,5.7867,2.5014,25,24.95,0,16.36,21.31,3.77,100.867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.9477,5.175369E-08,1.291136E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4667,61962.18,-0.0274,25.0551,95.555,4.5843,5.7877,2.5021,24.98,25,0,16.36,21.32,3.77,100.866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.97404,4.4089E-08,1.101081E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4668,61962.18,-0.0227,25.0406,95.5532,4.578,5.7869,2.502,25.15,25.19,0,16.36,21.32,4.05,100.866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.00042,5.101858E-08,1.275486E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4669,61962.18,-0.028,25.0349,95.5537,4.5927,5.7812,2.5026,24.95,24.92,0,16.36,21.32,3.77,100.866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.00541,5.383966E-08,1.346283E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4670,61962.18,-0.0357,25.0411,95.555,4.5949,5.7815,2.5023,25.02,24.97,0,16.36,21.32,3.77,100.866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.03457,4.370439E-08,1.094121E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4671,61962.18,-0.0325,25.0364,95.552,4.5838,5.7881,2.5024,25.01,25.04,0,16.36,21.32,3.77,100.866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.03783,4.511822E-08,1.129662E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4672,20.85093,-0.0314,25.0386,95.5497,4.5692,5.7851,2.5028,25.03,25.03,0,16.36,21.33,3.8,100.866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.04381,4.461037E-08,1.117214E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4673,61962.18,-0.0269,25.0336,95.5522,4.5685,5.7846,2.5034,25.16,25.14,0,16.36,21.29,3.77,100.866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.03128,4.239082E-08,1.061097E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4674,61962.18,-0.0268,25.0346,95.5513,4.5635,5.786,2.5037,25.01,24.98,0,16.36,21.33,3.77,100.868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.0301,4.703431E-08,1.177273E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4675,61962.18,-0.0281,25.0295,95.5513,4.562,5.7842,2.5016,25,24.97,0,16.36,21.33,4.16,100.868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.01995,4.639135E-08,1.160709E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4676,61962.18,-0.022,25.0314,95.5532,4.572,5.7852,2.5027,25.04,25,0,16.36,21.33,3.77,100.868,0,0,0,0,0,0,0,0,1.5,0,0,0,0,0,0,0,25.0182,4.87617E-08,1.21993E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4677,61962.18,-0.024,25.0305,95.5551,4.5657,5.7855,2.5025,25.03,25.05,0,16.36,21.33,3.94,100.867,0,0,0,0,0,0,0,0,0.84,0,0,0,0,0,0,0,24.98609,4.277893E-08,1.068878E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
