"","Seconds","Date_Time","CO2ppm","WVppt","RefBP","DegC1","DegC2","Volts_6","FRB_mlmin","FRC_mlmin","Chamber","TC1","RH_pct","Light_Lux","BP_kPa","Act_1","Act_2","Act_3","Act_4","Act_5","Act_6","Act_7","Act_8","Act_9","Act_10","Act_11","Act_12","Act_13","Act_14","Act_15","Act_16","c_FRC_mlmin","c_CO2ppm","CO2_mlmin","FlyChamber1","FlyChamber2","FlyChamber3","FlyChamber4","FlyChamber5","FlyChamber6","FlyChamber7","FlyChamber8","FlyChamber9","FlyChamber10","FlyChamber11","FlyChamber12","FlyChamber13","FlyChamber14","FlyChamber15","FlyChamber16","CO2_mlminFly1","CO2_mlminFly2","CO2_mlminFly3","CO2_mlminFly4","CO2_mlminFly5","CO2_mlminFly6","CO2_mlminFly7","CO2_mlminFly8","CO2_mlminFly9","CO2_mlminFly10","CO2_mlminFly11","CO2_mlminFly12","CO2_mlminFly13","CO2_mlminFly14","CO2_mlminFly15","CO2_mlminFly16"
"2028",2027,61962.27,2.5162,25.0242,94.9646,19.8022,19.7718,2.5036,25.06,25.05,0,20.32,16.71,3.75,100.066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.99061,5.14028e-07,1.284587e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2029",2028,61962.27,2.5178,25.0132,94.9627,19.8169,19.7665,2.5042,24.91,24.9,0,20.32,16.71,4.03,100.066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.99393,4.347636e-07,1.086645e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2030",2029,61962.27,2.5142,25.0288,94.9614,19.8206,19.7688,2.5037,25.03,25.03,0,20.31,16.71,3.75,100.066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.01941,3.519511e-07,8.805609e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2031",2030,61962.27,2.5075,25.0346,94.9631,19.8188,19.7719,2.5043,25.06,25.09,0,20.31,16.71,3.79,100.066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.0176,2.54871e-07,6.376261e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2032",2031,61962.27,2.4663,25.0312,94.9649,19.8169,19.7651,2.5041,24.87,24.93,0,20.31,16.71,3.75,100.066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.00517,1.765362e-07,4.414317e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2033",2032,61962.27,2.4187,25.0414,94.9621,19.8174,19.7662,2.5036,25.02,25.05,0,20.31,16.71,3.75,100.066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.01261,1.316629e-07,3.293232e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2034",2033,61962.27,2.369,25.0229,94.9645,19.815,19.7747,2.5041,25.1,25.14,0,20.31,16.71,3.75,100.066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.99127,1.073989e-07,2.684035e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2035",2034,61962.27,2.2835,25.0303,94.9644,19.8198,19.7714,2.5045,24.91,24.91,0,20.31,16.71,3.75,100.067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.98665,6.858127e-08,1.713616e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2036",2035,61962.27,2.201,25.0478,94.9655,19.8129,19.7702,2.5038,25,25.01,0,20.31,16.71,3.77,100.067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.00184,3.561696e-08,8.904895e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2037",2036,61962.27,2.0916,25.0228,94.964,19.8116,19.7728,2.5046,24.84,24.86,0,20.31,16.71,3.7,100.066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.98329,2.528004e-08,6.315788e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2038",2037,61962.27,2.0084,25.0234,94.9621,19.8139,19.7708,2.5042,24.96,24.94,0,20.31,16.71,4.13,100.066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.97005,7.298276e-09,1.822383e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2039",2038,61962.27,1.9199,25.0268,94.9604,19.8155,19.7661,2.5028,25.1,25.04,0,20.31,16.71,3.75,100.066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.98184,-1.222681e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2040",2039,61962.27,1.8193,25.0324,94.9627,19.8137,19.7677,2.5033,24.96,24.97,0,20.31,16.71,3.73,100.065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.98933,-1.127988e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2041",2040,61962.27,1.7081,25.0353,94.9621,19.8099,19.7681,2.5043,25.06,25.1,0,20.31,16.71,3.75,100.064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.99406,-8.477985e-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2042",2041,61962.27,1.6126,25.0434,94.9619,19.8065,19.768,2.504,25.05,25.03,0,20.31,16.71,3.73,100.064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.0132,-9.812519e-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2043",2042,61962.27,1.4829,25.0388,94.9609,19.8127,19.7704,2.5048,24.91,24.89,0,20.31,16.71,3.75,100.063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.02652,-7.148028e-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2044",2043,61962.27,1.3684,25.0383,94.9608,19.8076,19.7675,2.506,25.04,25.03,0,20.31,16.71,4.03,100.062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.03739,-7.629305e-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2045",2044,61962.27,1.2515,25.0447,94.9618,19.8089,19.7667,2.5027,25.17,25.14,0,20.31,16.71,3.79,100.062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.03605,-1.593597e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2046",2045,61962.27,1.1797,25.04,94.9627,19.8061,19.7694,2.5033,25.06,25.05,0,20.31,16.71,3.75,100.061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.02271,-1.399769e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2047",2046,61962.27,1.0725,25.0377,94.9604,19.8083,19.7681,2.5033,24.88,24.92,0,20.31,16.71,3.75,100.061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.0314,-1.011014e-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2048",2047,61962.27,0.9426,25.0341,94.9619,19.8059,19.764,2.5032,24.98,25.04,0,20.31,16.71,3.75,100.062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.01449,-4.871815e-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2049",2048,61962.27,0.8571,25.0335,94.9621,19.812,19.7659,2.5042,25.07,25.09,0,20.31,16.71,3.75,100.063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.0188,-4.879698e-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2050",2049,61962.27,0.7429,25.0348,94.9639,19.805,19.769,2.5039,24.93,24.94,0,20.31,16.71,3.75,100.064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.0007,-3.077388e-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2051",2050,61962.27,0.6242,25.0278,94.9592,19.8091,19.774,2.5044,25.1,25.02,0,20.31,16.71,3.77,100.065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.96273,2.752215e-09,6.87028e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2052",2051,61962.27,0.5482,25.0316,94.9602,19.8108,19.7732,2.5039,24.98,24.92,0,20.31,16.69,3.75,100.065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.95453,4.777611e-10,1.19223e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2053",2052,61962.27,0.4569,25.0294,94.962,19.8107,19.7682,2.5038,25.09,25.02,0,20.31,16.69,4.16,100.065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.94901,-1.085111e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2054",2053,61962.27,0.3726,25.0279,94.9618,19.8135,19.7686,2.503,24.92,24.84,0,20.31,16.69,3.75,100.065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.93995,-2.857134e-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2055",2054,61962.27,0.2979,25.0321,94.9621,19.8099,19.7648,2.5033,25.05,24.95,0,20.31,16.68,3.96,100.065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.93232,-5.151227e-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2056",2055,61962.27,0.2231,25.0376,94.9604,19.8158,19.7742,2.5045,24.89,24.83,0,20.31,16.68,3.75,100.066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.91551,-2.257705e-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2057",2056,61962.27,0.1494,25.0392,94.9635,19.8135,19.7721,2.5045,25.02,24.98,0,20.31,16.68,3.96,100.066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.93289,4.010007e-09,9.998105e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2058",2057,61962.27,0.1045,25.0606,94.96,19.821,19.7778,2.5039,25.07,25.04,0,20.31,16.68,3.75,100.066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.94694,-3.592074e-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2059",2058,61962.27,0.0724,25.0443,94.9584,19.8142,19.7786,2.5041,24.94,24.85,0,20.31,16.68,4.15,100.066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.94709,-9.360551e-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2060",2059,61962.27,0.0199,25.0288,94.9606,19.8162,19.7746,2.5031,25.01,24.96,0,20.31,16.68,3.75,100.065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.93563,-1.425289e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2061",2060,61962.27,-0.0211,25.031,94.962,19.8098,19.7722,2.503,25.05,25,0,20.31,16.68,4.15,100.065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.9466,-1.010559e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2062",2061,61962.27,-0.0563,25.0367,94.9588,19.8071,19.7714,2.5037,24.86,24.85,0,20.31,16.68,3.75,100.064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.92391,-4.945278e-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2063",2062,61962.27,-0.0859,25.0372,94.9601,19.8163,19.7734,2.503,25.17,25.08,0,20.31,16.68,3.75,100.064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.90865,-3.617614e-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2064",2063,61962.27,-0.0925,25.0357,94.9599,19.8114,19.7747,2.5042,24.99,24.89,0,20.31,16.68,3.77,100.064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.89982,7.504076e-10,1.868501e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2065",2064,61962.27,-0.1246,25.0265,94.9621,19.8111,19.7785,2.5048,24.82,24.73,0,20.31,16.68,3.75,100.065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.90036,1.174405e-09,2.924312e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2066",2065,61962.27,-0.1415,25.0362,94.9595,19.8111,19.775,2.504,24.96,24.9,0,20.31,16.68,3.75,100.065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.90343,-5.679905e-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2067",2066,61962.27,-0.1395,25.047,94.9632,19.8169,19.7746,2.5032,25.03,24.94,0,20.31,16.68,3.75,100.066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.9083,-1.021287e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2068",2067,61962.27,-0.1614,25.0453,94.9658,19.8095,19.7707,2.5037,24.88,24.83,0,20.31,16.68,4.14,100.067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.90277,-6.242216e-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2069",2068,61962.27,-0.1704,25.0403,94.9641,19.8126,19.7689,2.5039,24.96,24.98,0,20.31,16.68,3.75,100.067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.92831,-7.79818e-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2070",2069,61962.27,-0.1733,25.0362,94.9635,19.8105,19.7704,2.5039,25.08,25.07,0,20.31,16.68,3.92,100.068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.93461,-6.587908e-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2071",2070,61962.27,-0.1869,25.0329,94.9662,19.8159,19.7653,2.503,24.91,24.9,0,20.31,16.68,3.75,100.068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.97666,-8.764163e-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2072",2071,61962.27,-0.2022,25.0392,94.9598,19.8118,19.7652,2.5036,25.08,24.93,0,20.31,16.68,4.16,100.069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.98053,-1.688218e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2073",2072,61962.27,-0.1938,25.0356,94.9647,19.8103,19.7654,2.5034,25.09,25.06,0,20.31,16.68,3.75,100.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.98355,-1.679507e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2074",2073,61962.27,-0.1915,25.0416,94.9611,19.8105,19.7619,2.5024,24.95,24.89,0,20.31,16.68,4.02,100.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.00493,-2.100469e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2075",2074,61962.27,-0.208,25.0366,94.9645,19.8091,19.7701,2.5026,25.11,25.13,0,20.31,16.68,3.75,100.069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.99985,-1.871894e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2076",2075,61962.27,-0.1888,25.0406,94.9632,19.8089,19.7588,2.5028,24.97,24.96,0,20.31,16.68,3.71,100.069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.00092,-9.567112e-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2077",2076,61962.27,-0.2146,25.035,94.9649,19.809,19.762,2.503,25.05,25.01,0,20.31,16.68,3.75,100.069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.00388,-1.739083e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2078",2077,61962.27,-0.2138,25.0367,94.9667,19.8077,19.7684,2.5038,24.93,24.91,0,20.31,16.68,4.15,100.069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.01712,-1.195557e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2079",2078,61962.27,-0.2247,25.0393,94.9652,19.805,19.7699,2.5028,25.15,25.18,0,20.31,16.68,3.75,100.069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.03304,-9.384602e-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2080",2079,61962.27,-0.2073,25.0331,94.9657,19.8147,19.7702,2.5033,25.02,25.02,0,20.31,16.68,3.75,100.069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.03732,-6.283626e-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2081",2080,61962.27,-0.2217,25.0239,94.9649,19.8101,19.7642,2.5043,24.86,24.89,0,20.31,16.68,3.9,100.069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.05125,-1.359461e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2082",2081,61962.27,-0.2155,25.0243,94.9639,19.8158,19.7614,2.5048,25.11,25.18,0,20.31,16.68,3.75,100.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.05506,-5.47272e-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2083",2082,61962.27,-0.2102,25.0363,94.961,19.8122,19.7635,2.5045,24.93,25,0,20.31,16.68,3.77,100.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.06636,-3.590703e-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2084",2083,61962.27,-0.2336,25.0373,94.9644,19.8248,19.7672,2.5042,25.04,25.09,0,20.31,16.68,3.75,100.071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.05738,-7.279918e-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2085",2084,61962.27,-0.223,25.0349,94.9652,19.823,19.7667,2.5035,25.08,25.16,0,20.31,16.68,4.16,100.071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.04502,4.053131e-09,1.015108e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2086",2085,61962.27,-0.2193,25.0317,94.9663,19.8176,19.7673,2.5037,24.96,24.97,0,20.31,16.68,3.75,100.072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.00997,5.142093e-10,1.286036e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2087",2086,61962.27,-0.2287,25.0499,94.9661,19.8197,19.7674,2.5033,25.02,25.02,0,20.31,16.68,4.03,100.072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.00204,-1.774877e-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2088",2087,61962.27,-0.2164,25.06,94.9684,19.8203,19.7677,2.5037,25.05,25.03,0,20.31,16.68,3.75,100.073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.00267,-3.700584e-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2089",2088,61962.27,-0.2213,25.0514,94.9685,19.8174,19.7672,2.5036,24.89,24.87,0,20.31,16.68,3.75,100.074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.98043,-6.442845e-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2090",2089,61962.27,-0.233,25.0397,94.971,19.8158,19.7694,2.5028,24.96,24.95,0,20.31,16.68,4.13,100.075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.98329,-8.000344e-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2091",2090,61962.27,-0.2147,25.0311,94.9659,19.8074,19.7659,2.5025,24.96,24.95,0,20.31,16.65,3.75,100.076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.99168,-1.634839e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2092",2091,61962.27,-0.2324,25.032,94.9647,19.8094,19.7645,2.5036,25.03,24.98,0,20.31,16.65,3.75,100.077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.99401,-1.332702e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2093",2092,61962.27,-0.2335,25.0294,94.9655,19.814,19.7695,2.5036,25.05,25.07,0,20.31,16.65,3.75,100.077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.00771,-1.756847e-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2094",2093,61962.27,-0.2342,25.037,94.9682,19.8156,19.766,2.5034,25.09,25.15,0,20.31,16.65,3.75,100.077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.00865,-9.721219e-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2095",2094,61962.27,-0.2243,25.0369,94.9697,19.8144,19.77,2.5042,24.96,24.99,0,20.31,16.65,3.75,100.077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.03901,-1.494746e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2096",2095,61962.27,-0.2397,25.0183,94.9673,19.817,19.7673,2.503,25.05,25.03,0,20.31,16.65,3.75,100.076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.06523,-1.152346e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2097",2096,61962.27,-0.2339,25.044,94.9674,19.8125,19.7764,2.5041,25.14,25.11,0,20.31,16.65,3.75,100.075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.06052,-5.772442e-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2098",2097,61962.27,-0.2298,25.0421,94.9661,19.8054,19.7709,2.5036,24.94,24.91,0,20.31,16.65,4.03,100.074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.06757,6.347894e-11,1.591263e-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2099",2098,61962.27,-0.2415,25.0454,94.9668,19.81,19.7681,2.504,25.05,25.05,0,20.31,16.65,3.75,100.073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.059,3.73885e-10,9.369184e-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2100",2099,61962.27,-0.2337,25.0425,94.9659,19.8086,19.7686,2.5029,25.05,25.13,0,20.31,16.65,3.96,100.072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.06266,-7.02846e-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2101",2100,61962.27,-0.2324,25.044,94.9646,19.8143,19.7596,2.5042,25.1,25.19,0,20.31,16.65,3.75,100.071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.0393,3.657252e-09,9.157503e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
